"","Compound","Code","Mass_ug","site","Rainfallevent","duration","LOQ_L","LOQ_E","not_using","comment","type"
"934","Imidacloprid","CH40",0.004457333173307,"R","2",5,5e-05,2e-04,NA,NA,"Insecticide"
"935","Imidacloprid","RO13",0.00159669545616528,"M","1",6,5e-05,2e-04,NA,NA,"Insecticide"
"936","Imidacloprid","CH66",0.0062651100327682,"T","3",6,5e-05,2e-04,NA,NA,"Insecticide"
"937","Imidacloprid","CH70",0.00203118324172642,"D","B",5,5e-05,2e-04,NA,NA,"Insecticide"
"938","Imidacloprid","CH41",0.0192821614518138,"S","2",5,5e-05,2e-04,NA,NA,"Insecticide"
"939","Imidacloprid","RO4",0.000703338224565493,"D","1",6,5e-05,2e-04,NA,NA,"Insecticide"
"940","Imidacloprid","RO15",0.000398727068533797,"O","1",6,5e-05,2e-04,NA,NA,"Insecticide"
"941","Imidacloprid","CH50",0.0654434480194375,"F","3",6,5e-05,2e-04,NA,NA,"Insecticide"
"942","Imidacloprid","CH77",0.0163553791894617,"I","B",5,5e-05,2e-04,NA,NA,"Insecticide"
"943","Imidacloprid","CH71",0.0191431348701614,"E","B",5,5e-05,2e-04,NA,NA,"Insecticide"
"944","Imidacloprid","RO3",0.000612421441783043,"C","1",6,5e-05,2e-04,NA,NA,"Insecticide"
"945","Imidacloprid","CH72",0.0579799874321904,"F","B",5,5e-05,2e-04,NA,NA,"Insecticide"
"946","Imidacloprid","CH84",0.0521936350689939,"O","B",5,5e-05,2e-04,NA,NA,"Insecticide"
"947","Imidacloprid","CH37",0.00507787811156917,"O","2",5,5e-05,2e-04,NA,NA,"Insecticide"
"948","Imidacloprid","RO19",0.00133122905042656,"S","1",6,5e-05,2e-04,NA,NA,"Insecticide"
"949","Imidacloprid","CH27",0.0481666265965016,"E","2",5,5e-05,2e-04,NA,NA,"Insecticide"
"950","Imidacloprid","CH67",0.00274130750610335,"A","B",5,5e-05,2e-04,NA,NA,"Insecticide"
"951","Imidacloprid","RO17",0.00063498312710328,"Q","1",6,5e-05,2e-04,NA,NA,"Insecticide"
"952","Imidacloprid","CH25",0.00165202327208727,"D","2",5,5e-05,2e-04,NA,NA,"Insecticide"
"953","Imidacloprid","CH62",0.00679653418638337,"Q","3",6,5e-05,2e-04,NA,NA,"Insecticide"
"954","Imidacloprid","RO6",0.00922771332354108,"E","1",6,5e-05,2e-04,NA,NA,"Insecticide"
"955","Imidacloprid","CH38",0.00973266681020556,"P","2",5,5e-05,2e-04,NA,NA,"Insecticide"
"956","Imidacloprid","CH32",0.00332003413539976,"I","2",5,5e-05,2e-04,NA,NA,"Insecticide"
"957","Imidacloprid","RO14",0.000919958301769594,"N","1",6,5e-05,2e-04,NA,NA,"Insecticide"
"958","Imidacloprid","RO7",0.00185910447784873,"F","1",6,5e-05,2e-04,NA,NA,"Insecticide"
"959","Imidacloprid","CH28",0.0325139659175733,"F","2",5,5e-05,2e-04,NA,NA,"Insecticide"
"960","Imidacloprid","CH74",0.243089119920598,"G","B",5,5e-05,2e-04,NA,NA,"Insecticide"
"961","Imidacloprid","CH87",0.00288137582186736,"Q","B",5,5e-05,2e-04,NA,NA,"Insecticide"
"962","Imidacloprid","RO9",0.00126409295340165,"H","1",6,5e-05,2e-04,NA,NA,"Insecticide"
"963","Imidacloprid","CH51",0.114398580518438,"G","3",6,5e-05,2e-04,NA,NA,"Insecticide"
"964","Imidacloprid","RO10",0.000698018867900904,"I","1",6,5e-05,2e-04,NA,NA,"Insecticide"
"965","Imidacloprid","RO2",0.00081639586421102,"B","1",6,5e-05,2e-04,NA,NA,"Insecticide"
"966","Imidacloprid","CH88",0.00620403911371617,"R","B",5,5e-05,2e-04,NA,NA,"Insecticide"
"967","Imidacloprid","CH39",0.00531203937439226,"Q","2",5,5e-05,2e-04,NA,NA,"Insecticide"
"985","Iprovalicarb","CH88",0.000915350033171239,"R","B",5,0.0015,0.00015,NA,NA,"Fungicide"
"986","Iprovalicarb","CH69",0.00942343907204444,"C","B",5,0.0015,0.00015,NA,NA,"Fungicide"
"987","Iprovalicarb","CH85",0.003074568996099,"P","B",5,0.0015,0.00015,NA,NA,"Fungicide"
"988","Irgarol","CH47",0.000860911985907835,"D","3",6,0.00015,5e-05,NA,NA,"Herbicide"
"989","Irgarol","CH70",9.6723011510782e-05,"D","B",5,0.00015,5e-05,NA,NA,"Herbicide"
"990","Isoproturon","CH63",0.0256532745160757,"R","3",6,0.00015,1e-04,NA,NA,"Herbicide"
"991","Isoproturon","CH51",0.00166397935299547,"G","3",6,0.00015,1e-04,NA,NA,"Herbicide"
"992","Isoproturon","CH88",0.00427163348813245,"R","B",5,0.00015,1e-04,NA,NA,"Herbicide"
"997","Lenacil","RO16",0.105541141592042,"P","1",6,0.0125,5e-04,NA,NA,"Herbicide"
"998","Lenacil","CH61",0.00222080362532332,"P","3",6,0.0125,5e-04,NA,NA,"Herbicide"
"999","Lenacil","CH93",0.00583563935561786,"T","B",5,0.0125,5e-04,NA,NA,"Herbicide"
"1000","Lenacil","CH58",0.00808459543884828,"M","3",6,0.0125,5e-04,NA,"half burried in Sediment","Herbicide"
"1001","Lenacil","CH82",0.0171210868805718,"M","B",5,0.0125,5e-04,NA,NA,"Herbicide"
"1002","Lenacil","CH35",0.00157312580324005,"M","2",5,0.0125,5e-04,NA,NA,"Herbicide"
"1003","Lenacil","CH74",0.0032087763829519,"G","B",5,0.0125,5e-04,NA,NA,"Herbicide"
"1004","Lenacil","CH29",0.00475471667373708,"G","2",5,0.0125,5e-04,NA,NA,"Herbicide"
"1005","Maleic-hydrazide","CH60",0.00624746401100253,"N","3",6,NA,5e-04,NA,NA,"Herbicide"
"1006","Maleic-hydrazide","CH30",0.0024892843826095,"H","2",5,NA,5e-04,NA,NA,"Herbicide"
"1007","Maleic-hydrazide","CH58",0.00377981085452647,"M","3",6,NA,5e-04,NA,"half burried in Sediment","Herbicide"
"1008","Maleic-hydrazide","CH40",0.00455638502160271,"R","2",5,NA,5e-04,NA,NA,"Herbicide"
"1009","Maleic-hydrazide","CH76",0.00344199288240043,"H","B",5,NA,5e-04,NA,NA,"Herbicide"
"1010","Maleic-hydrazide","CH28",0.00382517246089097,"F","2",5,NA,5e-04,NA,NA,"Herbicide"
"1011","Maleic-hydrazide","CH33",0.00277079402109224,"K","2",5,NA,5e-04,NA,NA,"Herbicide"
"1012","Maleic-hydrazide","CH23",0.00391230315355329,"C","2",5,NA,5e-04,NA,NA,"Herbicide"
"1013","Maleic-hydrazide","CH61",0.00610720996963913,"P","3",6,NA,5e-04,NA,NA,"Herbicide"
"1014","Maleic-hydrazide","CH46",0.00317134393385903,"C","3",6,NA,5e-04,NA,NA,"Herbicide"
"1015","Maleic-hydrazide","CH44",0.00408184525919542,"B","3",6,NA,5e-04,NA,NA,"Herbicide"
"1016","Maleic-hydrazide","CH57",0.00404873572611507,"L","3",6,NA,5e-04,NA,"burried","Herbicide"
"1017","Maleic-hydrazide","CH35",0.00255632943026508,"M","2",5,NA,5e-04,NA,NA,"Herbicide"
"1018","Maleic-hydrazide","CH85",0.00298414049621373,"P","B",5,NA,5e-04,NA,NA,"Herbicide"
"1019","Maleic-hydrazide","CH56",0.00303626556629589,"K","3",6,NA,5e-04,NA,NA,"Herbicide"
"1020","Maleic-hydrazide","CH77",0.00664437279571884,"I","B",5,NA,5e-04,NA,NA,"Herbicide"
"1021","Maleic-hydrazide","CH53",0.00341762592418477,"H","3",6,NA,5e-04,NA,NA,"Herbicide"
"1022","Maleic-hydrazide","CH21",0.00302107767807811,"A","2",5,NA,5e-04,NA,NA,"Herbicide"
"1023","Maleic-hydrazide","CH49",0.00403681041608268,"E","3",6,NA,5e-04,NA,NA,"Herbicide"
"1024","Maleic-hydrazide","CH32",0.00273414575856451,"I","2",5,NA,5e-04,NA,NA,"Herbicide"
"1025","Maleic-hydrazide","CH27",0.00269733108940409,"E","2",5,NA,5e-04,NA,NA,"Herbicide"
"1026","Maleic-hydrazide","CH65",0.00211527720603609,"S","3",6,NA,5e-04,NA,NA,"Herbicide"
"1027","Maleic-hydrazide","CH39",0.00382094060263303,"Q","2",5,NA,5e-04,NA,NA,"Herbicide"
"1028","Maleic-hydrazide","CH74",0.00369495462279309,"G","B",5,NA,5e-04,NA,NA,"Herbicide"
"1029","Maleic-hydrazide","CH84",0.00256044247508272,"O","B",5,NA,5e-04,NA,NA,"Herbicide"
"1030","Maleic-hydrazide","CH72",0.00432393126612945,"F","B",5,NA,5e-04,NA,NA,"Herbicide"
"1031","Maleic-hydrazide","CH70",0.00396564347194206,"D","B",5,NA,5e-04,NA,NA,"Herbicide"
"1032","Maleic-hydrazide","CH34",0.00169504533647238,"L","2",5,NA,5e-04,NA,NA,"Herbicide"
"1033","Maleic-hydrazide","CH80",0.00346359774842311,"L","B",5,NA,5e-04,NA,NA,"Herbicide"
"1034","Maleic-hydrazide","CH69",0.00573178252835693,"C","B",5,NA,5e-04,NA,NA,"Herbicide"
"1035","Maleic-hydrazide","CH82",0.00281994372150594,"M","B",5,NA,5e-04,NA,NA,"Herbicide"
"1036","Maleic-hydrazide","CH62",0.0066050825191613,"Q","3",6,NA,5e-04,NA,NA,"Herbicide"
"1037","Maleic-hydrazide","CH47",0.00688729588726268,"D","3",6,NA,5e-04,NA,NA,"Herbicide"
"1038","Maleic-hydrazide","CH41",0.00263861156709031,"S","2",5,NA,5e-04,NA,NA,"Herbicide"
"1039","Maleic-hydrazide","CH36",0.00320550509517054,"N","2",5,NA,5e-04,NA,NA,"Herbicide"
"1040","Maleic-hydrazide","CH25",0.00310969086510545,"D","2",5,NA,5e-04,NA,NA,"Herbicide"
"1041","Maleic-hydrazide","CH51",0.00363995483467758,"G","3",6,NA,5e-04,NA,NA,"Herbicide"
"1042","Maleic-hydrazide","CH83",0.00336091264923141,"N","B",5,NA,5e-04,NA,NA,"Herbicide"
"1043","Maleic-hydrazide","CH93",0.00257163768213668,"T","B",5,NA,5e-04,NA,NA,"Herbicide"
"1044","Maleic-hydrazide","CH54",0.00473975360498363,"I","3",6,NA,5e-04,NA,NA,"Herbicide"
"1045","Maleic-hydrazide","CH22",0.00214505961848366,"B","2",5,NA,5e-04,NA,NA,"Herbicide"
"1046","Maleic-hydrazide","CH67",0.004064697336636,"A","B",5,NA,5e-04,NA,NA,"Herbicide"
"1047","Maleic-hydrazide","CH71",0.00554143377820462,"E","B",5,NA,5e-04,NA,NA,"Herbicide"
"1048","Maleic-hydrazide","CH63",0.00384799117741135,"R","3",6,NA,5e-04,NA,NA,"Herbicide"
"1049","Maleic-hydrazide","CH37",0.00410136309011356,"O","2",5,NA,5e-04,NA,NA,"Herbicide"
"1050","Maleic-hydrazide","CH66",0.00479672486883815,"T","3",6,NA,5e-04,NA,NA,"Herbicide"
"1051","Maleic-hydrazide","CH29",0.00273143298278513,"G","2",5,NA,5e-04,NA,NA,"Herbicide"
"1052","Maleic-hydrazide","CH42",0.00376129235285176,"T","2",5,NA,5e-04,NA,NA,"Herbicide"
"1053","Maleic-hydrazide","CH90",0.00334997037662438,"S","B",5,NA,5e-04,NA,NA,"Herbicide"
"1054","Maleic-hydrazide","CH38",0.00632623342663361,"P","2",5,NA,5e-04,NA,NA,"Herbicide"
"1055","Maleic-hydrazide","CH68",0.00633837048534194,"B","B",5,NA,5e-04,NA,NA,"Herbicide"
"1056","Maleic-hydrazide","CH43",0.00507716042844515,"A","3",6,NA,5e-04,NA,NA,"Herbicide"
"1057","Maleic-hydrazide","CH88",0.00315287233647871,"R","B",5,NA,5e-04,NA,NA,"Herbicide"
"1058","Maleic-hydrazide","CH50",0.00626387288186045,"F","3",6,NA,5e-04,NA,NA,"Herbicide"
"1059","Maleic-hydrazide","CH78",0.00512956444485414,"K","B",5,NA,5e-04,NA,NA,"Herbicide"
"1060","Maleic-hydrazide","CH87",0.00366720559146756,"Q","B",5,NA,5e-04,NA,NA,"Herbicide"
"1061","Mandipropamid","RO11",0.00261114008978345,"K","1",6,0.015,0.001,NA,NA,"Fungicide"
"1062","Mandipropamid","RO4",0.00381812179049839,"D","1",6,0.015,0.001,NA,NA,"Fungicide"
"1063","Mandipropamid","RO1",0.00393921097720973,"A","1",6,0.015,0.001,NA,NA,"Fungicide"
"1064","Mandipropamid","CH68",0.00838615171906779,"B","B",5,0.015,0.001,NA,NA,"Fungicide"
"1065","MCPA","CH23",0.000733556841291242,"C","2",5,0.003,0.00015,NA,NA,"Herbicide"
"1066","MCPA","CH71",0.000806026731375217,"E","B",5,0.003,0.00015,NA,NA,"Herbicide"
"1067","Metalaxyl","CH33",0.0487277569226567,"K","2",5,0.00015,1e-04,NA,NA,"Fungicide"
"1068","Metalaxyl","CH68",0.00224280801789022,"B","B",5,0.00015,1e-04,NA,NA,"Fungicide"
"1069","Metalaxyl","CH29",0.0131513439911877,"G","2",5,0.00015,1e-04,NA,NA,"Fungicide"
"1070","Metalaxyl","CH70",0.00715750285179787,"D","B",5,0.00015,1e-04,NA,NA,"Fungicide"
"1071","Metalaxyl","CH76",0.00363321470920046,"H","B",5,0.00015,1e-04,NA,NA,"Fungicide"
"1072","Metalaxyl","CH54",0.0170631129779411,"I","3",6,0.00015,1e-04,NA,NA,"Fungicide"
"1073","Metalaxyl","CH93",0.00336291081510182,"T","B",5,0.00015,1e-04,NA,NA,"Fungicide"
"1074","Metalaxyl","RO11",0.0682913561943365,"K","1",6,0.00015,1e-04,NA,NA,"Fungicide"
"1075","Metalaxyl","CH78",0.00321855023990848,"K","B",5,0.00015,1e-04,NA,NA,"Fungicide"
"1076","Metalaxyl","CH32",0.0166001706769988,"I","2",5,0.00015,1e-04,NA,NA,"Fungicide"
"1077","Metalaxyl","CH74",0.0243089119920598,"G","B",5,0.00015,1e-04,NA,NA,"Fungicide"
"1078","Metalaxyl","CH77",0.0102221119934136,"I","B",5,0.00015,1e-04,NA,NA,"Fungicide"
"1079","Metalaxyl","CH51",0.0056159303163597,"G","3",6,0.00015,1e-04,NA,NA,"Fungicide"
"1080","Metalaxyl","CH61",0.00370133937553886,"P","3",6,0.00015,1e-04,NA,NA,"Fungicide"
"1081","Metalaxyl","CH56",0.00870396129004822,"K","3",6,0.00015,1e-04,NA,NA,"Fungicide"
"1082","Metamitron","CH44",0.000107416980505143,"B","3",6,0.00015,5e-05,NA,NA,"Herbicide"
"1083","Metamitron","CH49",0.000414031837546941,"E","3",6,0.00015,5e-05,NA,NA,"Herbicide"
"1084","Metamitron","CH61",0.000832801359496245,"P","3",6,0.00015,5e-05,NA,NA,"Herbicide"
"1085","Metamitron","CH85",0.000723427999082117,"P","B",5,0.00015,5e-05,NA,NA,"Herbicide"
"1154","Methidathion","CH33",0.000859901592752766,"K","2",5,0.015,0.00025,NA,NA,"Insecticide"
"1155","Metolachlor","CH39",0.00158429244499418,"Q","2",5,NA,0.00015,NA,NA,"Herbicide"
"1156","Metolachlor","CH54",0.00786799098427282,"I","3",6,NA,0.00015,NA,NA,"Herbicide"
"1157","Metolachlor","CH44",0.00214833961010285,"B","3",6,NA,0.00015,NA,NA,"Herbicide"
"1158","Metolachlor","CH50",0.102839704030545,"F","3",6,NA,0.00015,NA,NA,"Herbicide"
"1159","Metolachlor","CH57",0.00450881933135542,"L","3",6,NA,0.00015,NA,"burried","Herbicide"
"1160","Metolachlor","CH69",0.00291446569238488,"C","B",5,NA,0.00015,NA,NA,"Herbicide"
"1161","Metolachlor","CH58",0.0096595166282343,"M","3",6,NA,0.00015,NA,"half burried in Sediment","Herbicide"
"1162","Metolachlor","CH80",0.00445319710511543,"L","B",5,NA,0.00015,NA,NA,"Herbicide"
"1163","Metolachlor","CH37",0.00507787811156917,"O","2",5,NA,0.00015,NA,NA,"Herbicide"
"1164","Metolachlor","CH30",0.00844578629813936,"H","2",5,NA,0.00015,NA,NA,"Herbicide"
"1165","Metolachlor","CH61",0.0231333710971179,"P","3",6,NA,0.00015,NA,NA,"Herbicide"
"1166","Metolachlor","CH22",0.00171604769478693,"B","2",5,NA,0.00015,NA,NA,"Herbicide"
"1167","Metolachlor","CH84",0.00374218515589013,"O","B",5,NA,0.00015,NA,NA,"Herbicide"
"1168","Metolachlor","CH38",0.0214118669824522,"P","2",5,NA,0.00015,NA,NA,"Herbicide"
"1169","Metolachlor","CH90",0.0152271380755654,"S","B",5,NA,0.00015,NA,NA,"Herbicide"
"1170","Metolachlor","CH27",0.061653282043522,"E","2",5,NA,0.00015,NA,NA,"Herbicide"
"1171","Metolachlor","CH72",0.0137579631195028,"F","B",5,NA,0.00015,NA,NA,"Herbicide"
"1172","Metolachlor","CH70",0.00135412216115095,"D","B",5,NA,0.00015,NA,NA,"Herbicide"
"1173","Metolachlor","CH65",0.0326906477296486,"S","3",6,NA,0.00015,NA,NA,"Herbicide"
"1174","Metolachlor","CH36",0.00407973375748977,"N","2",5,NA,0.00015,NA,NA,"Herbicide"
"1175","Metolachlor","CH93",0.0464872965617016,"T","B",5,NA,0.00015,NA,NA,"Herbicide"
"1176","Metolachlor","CH33",0.0171980318550553,"K","2",5,NA,0.00015,NA,NA,"Herbicide"
"1177","Metolachlor","CH46",0.0128835847313023,"C","3",6,NA,0.00015,NA,NA,"Herbicide"
"1178","Metolachlor","CH68",0.00185275444956149,"B","B",5,NA,0.00015,NA,NA,"Herbicide"
"1179","Metolachlor","CH83",0.00434941636959359,"N","B",5,NA,0.00015,NA,NA,"Herbicide"
"1180","Metolachlor","CH74",0.583413887809436,"G","B",5,NA,0.00015,NA,NA,"Herbicide"
"1181","Metolachlor","CH41",0.0507425301363522,"S","2",5,NA,0.00015,NA,NA,"Herbicide"
"1182","Metolachlor","CH62",0.000382903334444133,"Q","3",6,NA,0.00015,NA,NA,"Herbicide"
"1183","Metolachlor","CH53",0.0271399705744085,"H","3",6,NA,0.00015,NA,NA,"Herbicide"
"1184","Metolachlor","CH35",0.000786562901620026,"M","2",5,NA,0.00015,NA,NA,"Herbicide"
"1185","Metolachlor","CH21",0.00181264660684687,"A","2",5,NA,0.00015,NA,NA,"Herbicide"
"1186","Metolachlor","CH82",0.00191353323959332,"M","B",5,NA,0.00015,NA,NA,"Herbicide"
"1187","Metolachlor","CH42",0.0848701864233218,"T","2",5,NA,0.00015,NA,NA,"Herbicide"
"1188","Metolachlor","CH51",0.12479845147466,"G","3",6,NA,0.00015,NA,NA,"Herbicide"
"1189","Metolachlor","CH25",0.0223509030929454,"D","2",5,NA,0.00015,NA,NA,"Herbicide"
"1190","Metolachlor","CH29",1.41629858366636,"G","2",5,NA,0.00015,NA,NA,"Herbicide"
"1191","Metolachlor","CH47",0.00191313774646185,"D","3",6,NA,0.00015,NA,NA,"Herbicide"
"1192","Metolachlor","CH78",0.00472724566486558,"K","B",5,NA,0.00015,NA,NA,"Herbicide"
"1193","Metolachlor","CH32",0.00175766513050576,"I","2",5,NA,0.00015,NA,NA,"Herbicide"
"1194","Metolachlor","CH43",0.00131630085181911,"A","3",6,NA,0.00015,NA,NA,"Herbicide"
"1195","Metolachlor","CH56",0.027326390096663,"K","3",6,NA,0.00015,NA,NA,"Herbicide"
"1196","Metolachlor","CH34",0.0159533678726813,"L","2",5,NA,0.00015,NA,NA,"Herbicide"
"1197","Metolachlor","CH63",0.000887997964018005,"R","3",6,NA,0.00015,NA,NA,"Herbicide"
"1198","Metolachlor","CH28",0.00248636209957913,"F","2",5,NA,0.00015,NA,NA,"Herbicide"
"1199","Metolachlor","CH76",0.0219905100820028,"H","B",5,NA,0.00015,NA,NA,"Herbicide"
"1200","Metolachlor","CH23",0.00440134104774745,"C","2",5,NA,0.00015,NA,NA,"Herbicide"
"1201","Metolachlor","CH60",0.0124949280220051,"N","3",6,NA,0.00015,NA,NA,"Herbicide"
"1202","Metolachlor","CH67",0.00132338983053265,"A","B",5,NA,0.00015,NA,NA,"Herbicide"
"1203","Metolachlor","CH85",0.00768642249024749,"P","B",5,NA,0.00015,NA,NA,"Herbicide"
"1204","Metolachlor","CH77",0.00296441247808994,"I","B",5,NA,0.00015,NA,NA,"Herbicide"
"1205","Metolachlor","CH88",0.00132217227013623,"R","B",5,NA,0.00015,NA,NA,"Herbicide"
"1206","Metolachlor","CH40",0.00237724435909707,"R","2",5,NA,0.00015,NA,NA,"Herbicide"
"1207","Metolachlor","CH66",0.185995454097806,"T","3",6,NA,0.00015,NA,NA,"Herbicide"
"1208","Metolachlor","CH71",0.0392938031545418,"E","B",5,NA,0.00015,NA,NA,"Herbicide"
"1209","Metolachlor","CH49",0.113858755325409,"E","3",6,NA,0.00015,NA,NA,"Herbicide"
"1233","Metoxuron","CH29",0.0364191064371351,"G","2",5,NA,0.001,NA,NA,"Herbicide"
"1234","Metoxuron","CH51",0.00291196386774207,"G","3",6,NA,0.001,NA,NA,"Herbicide"
"1235","Metoxuron","CH74",0.00418113286263429,"G","B",5,NA,0.001,NA,NA,"Herbicide"
"1236","Metribuzin","CH33",0.043950525851808,"K","2",5,0.0015,0.001,NA,NA,"Herbicide"
"1237","Metribuzin","CH29",0.0445122412009428,"G","2",5,0.0015,0.001,NA,NA,"Herbicide"
"1238","Metribuzin","CH36",0.310836857713506,"N","2",5,0.0015,0.001,NA,NA,"Herbicide"
"1239","Metribuzin","CH27",0.0269733108940409,"E","2",5,0.0015,0.001,NA,NA,"Herbicide"
"1240","Metribuzin","CH21",0.10070258926927,"A","2",5,0.0015,0.001,NA,NA,"Herbicide"
"1241","Metribuzin","CH37",0.00371075708153132,"O","2",5,0.0015,0.001,NA,NA,"Herbicide"
"1242","Metribuzin","CH23",0.366778420645621,"C","2",5,0.0015,0.001,NA,NA,"Herbicide"
"1243","Metribuzin","CH87",0.00873144188444656,"Q","B",5,0.0015,0.001,NA,NA,"Herbicide"
"1244","Metribuzin","CH83",0.0573332157810065,"N","B",5,0.0015,0.001,NA,NA,"Herbicide"
"1245","Metribuzin","CH72",0.017688809725075,"F","B",5,0.0015,0.001,NA,NA,"Herbicide"
"1246","Metribuzin","CH76",0.0248588374840031,"H","B",5,0.0015,0.001,NA,NA,"Herbicide"
"1247","Metribuzin","CH50",0.0775972312230474,"F","3",6,0.0015,0.001,NA,NA,"Herbicide"
"1248","Metribuzin","CH65",0.015383834225717,"S","3",6,0.0015,0.001,NA,NA,"Herbicide"
"1249","Metribuzin","CH93",0.0336291081510182,"T","B",5,0.0015,0.001,NA,NA,"Herbicide"
"1250","Metribuzin","RO11",0.0833556259430872,"K","1",6,0.0015,0.001,NA,NA,"Herbicide"
"1251","Metribuzin","RO14",0.0306652767256531,"N","1",6,0.0015,0.001,NA,NA,"Herbicide"
"1252","Metribuzin","CH44",0.0601535090828799,"B","3",6,0.0015,0.001,NA,NA,"Herbicide"
"1253","Metribuzin","CH39",0.0158429244499418,"Q","2",5,0.0015,0.001,NA,NA,"Herbicide"
"1254","Metribuzin","CH38",0.0418504672838839,"P","2",5,0.0015,0.001,NA,NA,"Herbicide"
"1255","Metribuzin","CH30",0.133354520496937,"H","2",5,0.0015,0.001,NA,NA,"Herbicide"
"1256","Metribuzin","CH88",0.00447504460661494,"R","B",5,0.0015,0.001,NA,NA,"Herbicide"
"1257","Metribuzin","RO7",1.85910447784873,"F","1",6,0.0015,0.001,NA,NA,"Herbicide"
"1258","Metribuzin","CH85",0.0271285499655794,"P","B",5,0.0015,0.001,NA,NA,"Herbicide"
"1259","Metribuzin","CH57",0.021163845841056,"L","3",6,0.0015,0.001,NA,"burried","Herbicide"
"1260","Metribuzin","CH32",0.126942481647638,"I","2",5,0.0015,0.001,NA,NA,"Herbicide"
"1261","Metribuzin","CH60",0.134560763313901,"N","3",6,0.0015,0.001,NA,NA,"Herbicide"
"1262","Metribuzin","CH71",0.0211582016985994,"E","B",5,0.0015,0.001,NA,NA,"Herbicide"
"1263","Metribuzin","CH69",0.0456599625140298,"C","B",5,0.0015,0.001,NA,NA,"Herbicide"
"1264","Metribuzin","CH54",0.113754086519607,"I","3",6,0.0015,0.001,NA,NA,"Herbicide"
"1265","Metribuzin","CH66",0.0127260047540604,"T","3",6,0.0015,0.001,NA,NA,"Herbicide"
"1266","Metribuzin","CH40",0.0138672587613995,"R","2",5,0.0015,0.001,NA,NA,"Herbicide"
"1267","Metribuzin","CH82",0.0151068413652104,"M","B",5,0.0015,0.001,NA,NA,"Herbicide"
"1268","Metribuzin","RO10",0.997169811287006,"I","1",6,0.0015,0.001,NA,NA,"Herbicide"
"1269","Metribuzin","CH49",0.0269120694405512,"E","3",6,0.0015,0.001,NA,NA,"Herbicide"
"1270","Metribuzin","CH25",0.0388711358138181,"D","2",5,0.0015,0.001,NA,NA,"Herbicide"
"1271","Metribuzin","CH61",0.0222080362532332,"P","3",6,0.0015,0.001,NA,NA,"Herbicide"
"1272","Metribuzin","CH63",0.00641331862901892,"R","3",6,0.0015,0.001,NA,NA,"Herbicide"
"1273","Metribuzin","CH28",0.143443967283411,"F","2",5,0.0015,0.001,NA,NA,"Herbicide"
"1274","Metribuzin","CH77",0.0470217151697025,"I","B",5,0.0015,0.001,NA,NA,"Herbicide"
"1275","Metribuzin","CH34",0.00239300518090219,"L","2",5,0.0015,0.001,NA,NA,"Herbicide"
"1276","Metribuzin","RO3",0.326624768950956,"C","1",6,0.0015,0.001,NA,NA,"Herbicide"
"1277","Metribuzin","RO1",0.0159444253839442,"A","1",6,0.0015,0.001,NA,NA,"Herbicide"
"1278","Metribuzin","RO6",0.121684131739003,"E","1",6,0.0015,0.001,NA,NA,"Herbicide"
"1279","Metribuzin","CH41",0.0314603686845384,"S","2",5,0.0015,0.001,NA,NA,"Herbicide"
"1280","Metribuzin","CH58",0.0503974780603529,"M","3",6,0.0015,0.001,NA,"half burried in Sediment","Herbicide"
"1281","Metribuzin","CH46",0.158567196692952,"C","3",6,0.0015,0.001,NA,NA,"Herbicide"
"1282","Metribuzin","CH67",0.0103980629541851,"A","B",5,0.0015,0.001,NA,NA,"Herbicide"
"1283","Metribuzin","CH68",0.0126767409706839,"B","B",5,0.0015,0.001,NA,NA,"Herbicide"
"1284","Metribuzin","CH47",0.114788264787711,"D","3",6,0.0015,0.001,NA,NA,"Herbicide"
"1285","Metribuzin","CH78",0.00814695529476834,"K","B",5,0.0015,0.001,NA,NA,"Herbicide"
"1286","Metribuzin","CH35",0.0953707518214281,"M","2",5,0.0015,0.001,NA,NA,"Herbicide"
"1287","Metribuzin","CH84",0.00965089855992718,"O","B",5,0.0015,0.001,NA,NA,"Herbicide"
"1288","Metribuzin","CH43",0.0385488106604169,"A","3",6,0.0015,0.001,NA,NA,"Herbicide"
"1289","Metribuzin","CH70",0.0764111790935178,"D","B",5,0.0015,0.001,NA,NA,"Herbicide"
"1290","Metribuzin","CH51",0.037439535442398,"G","3",6,0.0015,0.001,NA,NA,"Herbicide"
"1291","Metribuzin","CH53",0.0392021797185901,"H","3",6,0.0015,0.001,NA,NA,"Herbicide"
"1292","Metribuzin","CH42",0.0356840556552603,"T","2",5,0.0015,0.001,NA,NA,"Herbicide"
"1293","Metribuzin","CH90",0.0172574231523074,"S","B",5,0.0015,0.001,NA,NA,"Herbicide"
"1294","Metribuzin","CH62",0.008615325024993,"Q","3",6,0.0015,0.001,NA,NA,"Herbicide"
"1295","Metribuzin","RO4",0.0793767424866771,"D","1",6,0.0015,0.001,NA,NA,"Herbicide"
"1296","Metribuzin","CH56",0.0404835408839452,"K","3",6,0.0015,0.001,NA,NA,"Herbicide"
"1297","Metribuzin","CH80",0.00267191826306926,"L","B",5,0.0015,0.001,NA,NA,"Herbicide"
"1298","Metribuzin","CH74",0.0145853471952359,"G","B",5,0.0015,0.001,NA,NA,"Herbicide"
"1299","Metribuzin","RO2",0.112254431329015,"B","1",6,0.0015,0.001,NA,NA,"Herbicide"
"1300","Metribuzin","CH22",0.0321758942772549,"B","2",5,0.0015,0.001,NA,NA,"Herbicide"
